"movieId","userId","rating","title","genres"
"412",391,3,"Age of Innocence, The (1993)","Drama"
"475",391,4,"In the Name of the Father (1993)","Drama"
"531",391,4,"Secret Garden, The (1993)","Children|Drama"
"534",391,5,"Shadowlands (1993)","Drama|Romance"
"535",391,5,"Short Cuts (1993)","Drama"
"537",391,3,"Sirens (1994)","Drama"
"555",391,4,"True Romance (1993)","Crime|Thriller"
"587",391,1,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"590",391,3,"Dances with Wolves (1990)","Adventure|Drama|Western"
"592",391,3,"Batman (1989)","Action|Crime|Thriller"
"778",391,5,"Trainspotting (1996)","Comedy|Crime|Drama"
"838",391,4,"Emma (1996)","Comedy|Drama|Romance"
"892",391,5,"Twelfth Night (1996)","Comedy|Drama|Romance"
"924",391,3,"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi"
"1419",391,3,"Walkabout (1971)","Adventure|Drama"
"2019",391,5,"Seven Samurai (Shichinin no samurai) (1954)","Action|Adventure|Drama"
"605",392,4,"One Fine Day (1996)","Drama|Romance"
"2137",392,3.5,"Charlottes Web (1973),Animation|Children
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2139,""Secret of NIMH, The (1982)"",Adventure|Animation|Children|Drama
2140,""Dark Crystal, The (1982)"",Adventure|Fantasy
2141,""American Tail, An (1986)"",Adventure|Animation|Children|Comedy
2142,""American Tail: Fievel Goes West, An (1991)"",Adventure|Animation|Children|Musical|Western
2143,Legend (1985),Adventure|Fantasy|Romance
2144,Sixteen Candles (1984),Comedy|Romance
2145,Pretty in Pink (1986),Comedy|Drama|Romance
2146,St. Elmos Fire (1985)","Drama|Romance"
"2329",392,4.5,"American History X (1998)","Crime|Drama"
"2567",392,2,"EDtv (1999)","Comedy"
"3273",392,1,"Scream 3 (2000)","Comedy|Horror|Mystery|Thriller"
"4973",392,4,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","Comedy|Romance"
"7361",392,4,"Eternal Sunshine of the Spotless Mind (2004)","Drama|Romance|Sci-Fi"
"16",393,2.5,"Casino (1995)","Crime|Drama"
"235",393,4.5,"Ed Wood (1994)","Comedy|Drama"
"435",393,2,"Coneheads (1993)","Comedy|Sci-Fi"
"585",393,2,"Brady Bunch Movie, The (1995)","Comedy"
"589",393,1,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"594",393,2.5,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"753",393,3.5,"Month by the Lake, A (1995)","Comedy|Drama|Romance"
"801",393,3,"Harriet the Spy (1996)","Children|Comedy"
"920",393,3.5,"Gone with the Wind (1939)","Drama|Romance|War"
"934",393,2,"Father of the Bride (1950)","Comedy"
"2683",393,2.5,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
"2706",393,3.5,"American Pie (1999)","Comedy|Romance"
"4936",393,3,"Fame (1980)","Drama|Musical"
"5065",393,1.5,"Mothman Prophecies, The (2002)","Drama|Fantasy|Horror|Mystery|Thriller"
"5917",393,1.5,"Zoot Suit (1981)","Drama|Musical"
"5954",393,3.5,"25th Hour (2002)","Crime|Drama"
"5992",393,4,"Hours, The (2002)","Drama|Romance"
"5995",393,4.5,"Pianist, The (2002)","Drama|War"
"6333",393,2.5,"X2: X-Men United (2003)","Action|Adventure|Sci-Fi|Thriller"
"6367",393,4.5,"Down with Love (2003)","Comedy|Romance"
"6380",393,5,"Capturing the Friedmans (2003)","Documentary"
"6428",393,3,"Two Mules for Sister Sara (1970)","Comedy|War|Western"
"31",394,2,"Dangerous Minds (1995)","Drama"
"32",394,4,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"39",394,3,"Clueless (1995)","Comedy|Romance"
"47",394,4,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"50",394,4.5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"95",394,3,"Broken Arrow (1996)","Action|Adventure|Thriller"
"110",394,2.5,"Braveheart (1995)","Action|Drama|War"
"246",394,2.5,"Hoop Dreams (1994)","Documentary"
"256",394,3.5,"Junior (1994)","Comedy|Sci-Fi"
"260",394,3,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"288",394,3.5,"Natural Born Killers (1994)","Action|Crime|Thriller"
"296",394,4.5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"316",394,3,"Stargate (1994)","Action|Adventure|Sci-Fi"
"318",394,3,"Shawshank Redemption, The (1994)","Crime|Drama"
"529",394,3,"Searching for Bobby Fischer (1993)","Drama"
"585",394,2,"Brady Bunch Movie, The (1995)","Comedy"
"589",394,3,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"590",394,2,"Dances with Wolves (1990)","Adventure|Drama|Western"
"592",394,3.5,"Batman (1989)","Action|Crime|Thriller"
"597",394,3.5,"Pretty Woman (1990)","Comedy|Romance"
"608",394,5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"648",394,4.5,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"733",394,4,"Rock, The (1996)","Action|Adventure|Thriller"
"745",394,2,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"750",394,3.5,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"838",394,4.5,"Emma (1996)","Comedy|Drama|Romance"
"858",394,3,"Godfather, The (1972)","Crime|Drama"
"899",394,3.5,"Singin in the Rain (1952),Comedy|Musical|Romance
900,""American in Paris, An (1951)"",Musical|Romance
901,Funny Face (1957),Comedy|Musical
902,Breakfast at Tiffanys (1961)","Drama|Romance"
"912",394,3.5,"Casablanca (1942)","Drama|Romance"
"914",394,3.5,"My Fair Lady (1964)","Comedy|Drama|Musical|Romance"
"926",394,3,"All About Eve (1950)","Drama"
"2000",394,4,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"2571",394,5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"2683",394,3.5,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
"2716",394,3.5,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi"
"3307",394,1.5,"City Lights (1931)","Comedy|Drama|Romance"
"3996",394,2.5,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Action|Drama|Romance"
"4027",394,3.5,"O Brother, Where Art Thou? (2000)","Adventure|Comedy|Crime"
"4306",394,5,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"4350",394,1,"Forgotten Silver (1996)","Comedy|Documentary"
"4795",394,2,"Father Goose (1964)","Adventure|Comedy|Romance|War"
"4886",394,3,"Monsters, Inc. (2001)","Adventure|Animation|Children|Comedy|Fantasy"
"4896",394,4.5,"Harry Potter and the Sorcerers Stone (a.k.a. Harry Potter and the Philosophers Stone) (2001)","Adventure|Children|Fantasy"
"4963",394,5,"Oceans Eleven (2001),Crime|Thriller
4964,Baran (2001),Adventure|Drama|Romance
4965,""Business of Strangers, The (2001)"",Action|Drama|Thriller
4967,No Mans Land (2001)","Drama|War"
"5378",394,4,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi|IMAX"
"5418",394,4,"Bourne Identity, The (2002)","Action|Mystery|Thriller"
"5445",394,4.5,"Minority Report (2002)","Action|Crime|Mystery|Sci-Fi|Thriller"
"5989",394,3.5,"Catch Me If You Can (2002)","Crime|Drama"
"6365",394,4.5,"Matrix Reloaded, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX"
"6600",394,1,"...And God Spoke (1993)","Comedy"
"7361",394,4.5,"Eternal Sunshine of the Spotless Mind (2004)","Drama|Romance|Sci-Fi"
"8368",394,4.5,"Harry Potter and the Prisoner of Azkaban (2004)","Adventure|Fantasy|IMAX"
"110",395,3,"Braveheart (1995)","Action|Drama|War"
"260",395,5,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"415",395,2,"Another Stakeout (1993)","Comedy|Thriller"
"671",395,5,"Mystery Science Theater 3000: The Movie (1996)","Comedy|Sci-Fi"
"2010",395,4,"Metropolis (1927)","Drama|Sci-Fi"
"2023",395,1,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller"
"2571",395,3,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"2640",395,2,"Superman (1978)","Action|Adventure|Sci-Fi"
"1",396,5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"2",396,3,"Jumanji (1995)","Adventure|Children|Fantasy"
"10",396,3,"GoldenEye (1995)","Action|Adventure|Thriller"
"11",396,3,"American President, The (1995)","Comedy|Drama|Romance"
"12",396,4,"Dracula: Dead and Loving It (1995)","Comedy|Horror"
"15",396,4,"Cutthroat Island (1995)","Action|Adventure|Romance"
"17",396,4,"Sense and Sensibility (1995)","Drama|Romance"
"24",396,3,"Powder (1995)","Drama|Sci-Fi"
"29",396,4,"City of Lost Children, The (Cité des enfants perdus, La) (1995)","Adventure|Drama|Fantasy|Mystery|Sci-Fi"
"32",396,3,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"44",396,3,"Mortal Kombat (1995)","Action|Adventure|Fantasy"
"47",396,3,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"50",396,4,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"57",396,3,"Home for the Holidays (1995)","Drama"
"65",396,2,"Bio-Dome (1996)","Comedy"
"66",396,2,"Lawnmower Man 2: Beyond Cyberspace (1996)","Action|Sci-Fi|Thriller"
"76",396,3,"Screamers (1995)","Action|Sci-Fi|Thriller"
"92",396,3,"Mary Reilly (1996)","Drama|Horror|Thriller"
"93",396,4,"Vampire in Brooklyn (1995)","Comedy|Horror|Romance"
"110",396,3,"Braveheart (1995)","Action|Drama|War"
"234",396,3,"Exit to Eden (1994)","Comedy"
"236",396,4,"French Kiss (1995)","Action|Comedy|Romance"
"237",396,3,"Forget Paris (1995)","Comedy|Romance"
"241",396,3,"Fluke (1995)","Children|Drama"
"249",396,3,"Immortal Beloved (1994)","Drama|Romance"
"252",396,4,"I.Q. (1994)","Comedy|Romance"
"253",396,4,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"257",396,4,"Just Cause (1995)","Mystery|Thriller"
"272",396,3,"Madness of King George, The (1994)","Comedy|Drama"
"273",396,3,"Mary Shelleys Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
274,Man of the House (1995),Comedy
275,Mixed Nuts (1994),Comedy
276,Milk Money (1994),Comedy|Romance
277,Miracle on 34th Street (1994),Drama
278,Miami Rhapsody (1995),Comedy
279,My Family (1995),Drama
280,Murder in the First (1995),Drama|Thriller
281,Nobodys Fool (1994)","Comedy|Drama|Romance"
"289",396,3,"Only You (1994)","Comedy|Romance"
"292",396,4,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"295",396,3,"Pyromaniac's Love Story, A (1995)","Comedy|Romance"
"302",396,4,"Queen Margot (Reine Margot, La) (1994)","Drama|Romance"
"303",396,3,"Quick and the Dead, The (1995)","Action|Thriller|Western"
"316",396,4,"Stargate (1994)","Action|Adventure|Sci-Fi"
"317",396,3,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"338",396,3,"Virtuosity (1995)","Action|Sci-Fi|Thriller"
"339",396,4,"While You Were Sleeping (1995)","Comedy|Romance"
"340",396,3,"War, The (1994)","Adventure|Drama|War"
"342",396,3,"Muriels Wedding (1994),Comedy
343,""Baby-Sitters Club, The (1995)"",Children
344,Ace Ventura: Pet Detective (1994),Comedy
345,""Adventures of Priscilla, Queen of the Desert, The (1994)"",Comedy|Drama
346,Backbeat (1993),Drama|Musical
347,Bitter Moon (1992),Drama|Film-Noir|Romance
348,Bullets Over Broadway (1994),Comedy
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
350,""Client, The (1994)"",Drama|Mystery|Thriller
351,""Corrina, Corrina (1994)"",Comedy|Drama|Romance
352,Crooklyn (1994),Comedy|Drama
353,""Crow, The (1994)"",Action|Crime|Fantasy|Thriller
354,Cobb (1994),Drama
355,""Flintstones, The (1994)"",Children|Comedy|Fantasy
356,Forrest Gump (1994),Comedy|Drama|Romance|War
357,Four Weddings and a Funeral (1994),Comedy|Romance
358,Higher Learning (1995),Drama
360,I Love Trouble (1994),Action|Comedy
361,It Could Happen to You (1994),Comedy|Drama|Romance
362,""Jungle Book, The (1994)"",Adventure|Children|Romance
363,""Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"",Documentary
364,""Lion King, The (1994)"",Adventure|Animation|Children|Drama|Musical|IMAX
365,Little Buddha (1993),Drama
366,""Wes Cravens New Nightmare (Nightmare on Elm Street Part 7: Freddys Finale, A) (1994)"",Drama|Horror|Mystery|Thriller
367,""Mask, The (1994)"",Action|Comedy|Crime|Fantasy
368,Maverick (1994),Adventure|Comedy|Western
369,Mrs. Parker and the Vicious Circle (1994),Drama
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
371,""Paper, The (1994)"",Comedy|Drama
372,Reality Bites (1994),Comedy|Drama|Romance
373,Red Rock West (1992),Thriller
374,Richie Rich (1994),Children|Comedy
375,Safe Passage (1994),Drama
376,""River Wild, The (1994)"",Action|Thriller
377,Speed (1994),Action|Romance|Thriller
378,Speechless (1994),Comedy|Romance
379,Timecop (1994),Action|Sci-Fi|Thriller
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
381,When a Man Loves a Woman (1994),Drama|Romance
382,Wolf (1994),Drama|Horror|Romance|Thriller
383,Wyatt Earp (1994),Western
384,Bad Company (1995),Action|Crime|Drama
387,""Low Down Dirty Shame, A (1994)"",Action|Comedy
388,Boys Life (1995),Drama
389,""Colonel Chabert, Le (1994)"",Drama|Romance|War
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama
391,Jasons Lyric (1994)","Crime|Drama"
"405",396,2,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)","Action|Fantasy"
"410",396,3,"Addams Family Values (1993)","Children|Comedy|Fantasy"
"412",396,2,"Age of Innocence, The (1993)","Drama"
"420",396,4,"Beverly Hills Cop III (1994)","Action|Comedy|Crime|Thriller"
"434",396,3,"Cliffhanger (1993)","Action|Adventure|Thriller"
"435",396,2,"Coneheads (1993)","Comedy|Sci-Fi"
"440",396,3,"Dave (1993)","Comedy|Romance"
"442",396,3,"Demolition Man (1993)","Action|Adventure|Sci-Fi"
"475",396,4,"In the Name of the Father (1993)","Drama"
"533",396,3,"Shadow, The (1994)","Action|Adventure|Fantasy|Mystery"
"539",396,3,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"542",396,3,"Son in Law (1993)","Comedy|Drama|Romance"
"543",396,2,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller"
"546",396,3,"Super Mario Bros. (1993)","Action|Adventure|Children|Comedy|Fantasy|Sci-Fi"
"551",396,3,"Nightmare Before Christmas, The (1993)","Animation|Children|Fantasy|Musical"
"552",396,3,"Three Musketeers, The (1993)","Action|Adventure|Comedy|Romance"
"553",396,4,"Tombstone (1993)","Action|Drama|Western"
"575",396,3,"Little Rascals, The (1994)","Children|Comedy"
"586",396,3,"Home Alone (1990)","Children|Comedy"
"587",396,3,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"588",396,2,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"589",396,4,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"590",396,5,"Dances with Wolves (1990)","Adventure|Drama|Western"
"592",396,4,"Batman (1989)","Action|Crime|Thriller"
"593",396,5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"594",396,3,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"595",396,4,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"596",396,3,"Pinocchio (1940)","Animation|Children|Fantasy|Musical"
"597",396,3,"Pretty Woman (1990)","Comedy|Romance"
"610",396,3,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi"
"637",396,3,"Sgt. Bilko (1996)","Comedy"
"648",396,5,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"653",396,4,"Dragonheart (1996)","Action|Adventure|Fantasy"
"799",396,4,"Frighteners, The (1996)","Comedy|Horror|Thriller"
"880",396,4,"Island of Dr. Moreau, The (1996)","Sci-Fi|Thriller"
"413",397,2,"Airheads (1994)","Comedy"
"637",397,2.5,"Sgt. Bilko (1996)","Comedy"
"3263",397,3.5,"White Men Cant Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3266,Man Bites Dog (Cest arrivé près de chez vous) (1992)","Comedy|Crime|Drama|Thriller"
"3267",397,4,"Mariachi, El (1992)","Action|Crime|Thriller|Western"
"3998",397,3.5,"Proof of Life (2000)","Drama"
"5971",397,4.5,"My Neighbor Totoro (Tonari no Totoro) (1988)","Animation|Children|Drama|Fantasy"
"6377",397,4,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy"
"593",398,3,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"648",398,4,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"2000",398,4,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"2001",398,4,"Lethal Weapon 2 (1989)","Action|Comedy|Crime|Drama"
"2072",398,4,"'burbs, The (1989)","Comedy"
"2111",398,4,"Man with Two Brains, The (1983)","Comedy"
"2134",398,4,"Weird Science (1985)","Comedy|Fantasy|Sci-Fi"
"2716",398,4,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi"
"3287",398,3,"Tigger Movie, The (2000)","Animation|Children"
"3997",398,5,"Dungeons & Dragons (2000)","Action|Adventure|Comedy|Fantasy"
"4002",398,3,"Planes, Trains & Automobiles (1987)","Comedy"
"10",399,3,"GoldenEye (1995)","Action|Adventure|Thriller"
"25",399,4,"Leaving Las Vegas (1995)","Drama|Romance"
"47",399,2,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"50",399,4,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"296",399,5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"300",399,4,"Quiz Show (1994)","Drama"
"318",399,4,"Shawshank Redemption, The (1994)","Crime|Drama"
"434",399,2,"Cliffhanger (1993)","Action|Adventure|Thriller"
"586",399,1,"Home Alone (1990)","Children|Comedy"
"588",399,3,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"593",399,4,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"597",399,3,"Pretty Woman (1990)","Comedy|Romance"
"10",400,3,"GoldenEye (1995)","Action|Adventure|Thriller"
"21",400,4,"Get Shorty (1995)","Comedy|Crime|Thriller"
"32",400,4,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"34",400,4,"Babe (1995)","Children|Drama"
"39",400,4,"Clueless (1995)","Comedy|Romance"
"47",400,4,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"50",400,5,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"110",400,5,"Braveheart (1995)","Action|Drama|War"
"225",400,3,"Disclosure (1994)","Drama|Thriller"
"231",400,3,"Dumb & Dumber (Dumb and Dumber) (1994)","Adventure|Comedy"
"253",400,3,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"266",400,3,"Legends of the Fall (1994)","Drama|Romance|War|Western"
"288",400,3,"Natural Born Killers (1994)","Action|Crime|Thriller"
"292",400,3,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"296",400,5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"300",400,3,"Quiz Show (1994)","Drama"
"316",400,3,"Stargate (1994)","Action|Adventure|Sci-Fi"
"317",400,3,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"318",400,5,"Shawshank Redemption, The (1994)","Crime|Drama"
"410",400,3,"Addams Family Values (1993)","Children|Comedy|Fantasy"
"420",400,2,"Beverly Hills Cop III (1994)","Action|Comedy|Crime|Thriller"
"434",400,3,"Cliffhanger (1993)","Action|Adventure|Thriller"
"435",400,3,"Coneheads (1993)","Comedy|Sci-Fi"
"539",400,3,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"586",400,4,"Home Alone (1990)","Children|Comedy"
"587",400,3,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"588",400,4,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"589",400,3,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"590",400,4,"Dances with Wolves (1990)","Adventure|Drama|Western"
"592",400,4,"Batman (1989)","Action|Crime|Thriller"
"593",400,5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"594",400,5,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"595",400,4,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"596",400,4,"Pinocchio (1940)","Animation|Children|Fantasy|Musical"
"597",400,3,"Pretty Woman (1990)","Comedy|Romance"
"608",400,4,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"1",401,5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"260",401,5,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"541",401,5,"Blade Runner (1982)","Action|Sci-Fi|Thriller"
"594",401,5,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"610",401,5,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi"
"611",401,5,"Hellraiser: Bloodline (1996)","Action|Horror|Sci-Fi"
"671",401,5,"Mystery Science Theater 3000: The Movie (1996)","Comedy|Sci-Fi"
"674",401,5,"Barbarella (1968)","Adventure|Comedy|Sci-Fi"
"742",401,3,"Thinner (1996)","Horror|Thriller"
"879",401,3,"Relic, The (1997)","Horror|Thriller"
"924",401,5,"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi"
"2004",401,2,"Gremlins 2: The New Batch (1990)","Comedy|Horror"
"2005",401,1,"Goonies, The (1985)","Action|Adventure|Children|Comedy|Fantasy"
"2111",401,4,"Man with Two Brains, The (1983)","Comedy"
"2327",401,4,"Tales from the Darkside: The Movie (1990)","Fantasy|Horror|Thriller"
"2571",401,5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"2640",401,3,"Superman (1978)","Action|Adventure|Sci-Fi"
"2657",401,5,"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi"
"2719",401,4,"Haunting, The (1999)","Horror|Thriller"
"3253",401,5,"Waynes World (1992),Comedy
3254,Waynes World 2 (1993)","Comedy"
"1",402,2,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"11",402,4.5,"American President, The (1995)","Comedy|Drama|Romance"
"13",402,4.5,"Balto (1995)","Adventure|Animation|Children"
"216",402,4,"Billy Madison (1995)","Comedy"
"239",402,4.5,"Goofy Movie, A (1995)","Animation|Children|Comedy|Romance"
"258",402,3.5,"Kid in King Arthur's Court, A (1995)","Adventure|Children|Comedy|Fantasy|Romance"
"260",402,4,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"539",402,4.5,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"587",402,4,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"588",402,4,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"595",402,4,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"596",402,3,"Pinocchio (1940)","Animation|Children|Fantasy|Musical"
"750",402,3,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"858",402,2.5,"Godfather, The (1972)","Crime|Drama"
"908",402,3.5,"North by Northwest (1959)","Action|Adventure|Mystery|Romance|Thriller"
"2011",402,5,"Back to the Future Part II (1989)","Adventure|Comedy|Sci-Fi"
"2012",402,4,"Back to the Future Part III (1990)","Adventure|Comedy|Sci-Fi|Western"
"2335",402,4.5,"Waterboy, The (1998)","Comedy"
"2571",402,4.5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"2706",402,3,"American Pie (1999)","Comedy|Romance"
"2716",402,3.5,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi"
"4018",402,4.5,"What Women Want (2000)","Comedy|Romance"
"4023",402,4.5,"Family Man, The (2000)","Comedy|Drama|Romance"
"4299",402,3.5,"Knight's Tale, A (2001)","Action|Comedy|Romance"
"4306",402,2.5,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"4343",402,3,"Evolution (2001)","Comedy|Sci-Fi"
"4963",402,4,"Oceans Eleven (2001),Crime|Thriller
4964,Baran (2001),Adventure|Drama|Romance
4965,""Business of Strangers, The (2001)"",Action|Drama|Thriller
4967,No Mans Land (2001)","Drama|War"
"4974",402,2.5,"Not Another Teen Movie (2001)","Comedy"
"5066",402,4,"Walk to Remember, A (2002)","Drama|Romance"
"5151",402,3,"40 Days and 40 Nights (2002)","Comedy|Romance"
"5349",402,3,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller"
"5378",402,2,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi|IMAX"
"5449",402,3.5,"Mr. Deeds (2002)","Comedy|Romance"
"5872",402,3.5,"Die Another Day (2002)","Action|Adventure|Thriller"
"5944",402,3,"Star Trek: Nemesis (2002)","Action|Drama|Sci-Fi|Thriller"
"5952",402,4,"Lord of the Rings: The Two Towers, The (2002)","Adventure|Fantasy"
"5971",402,4,"My Neighbor Totoro (Tonari no Totoro) (1988)","Animation|Children|Drama|Fantasy"
"6350",402,3.5,"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)","Action|Adventure|Animation|Children|Fantasy|Sci-Fi"
"6365",402,2.5,"Matrix Reloaded, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX"
"6377",402,3.5,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy"
"6565",402,3.5,"Seabiscuit (2003)","Drama"
"7263",402,4,"Miracle (2004)","Drama"
"8368",402,4,"Harry Potter and the Prisoner of Azkaban (2004)","Adventure|Fantasy|IMAX"
"8376",402,3,"Napoleon Dynamite (2004)","Comedy"
"1",403,4,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"25",403,3,"Leaving Las Vegas (1995)","Drama|Romance"
"32",403,3,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"247",403,5,"Heavenly Creatures (1994)","Crime|Drama"
"253",403,3,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"296",403,3,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"593",403,3,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"6",404,4,"Heat (1995)","Action|Crime|Thriller"
"216",404,4,"Billy Madison (1995)","Comedy"
"593",404,5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"858",404,5,"Godfather, The (1972)","Crime|Drama"
"1446",404,4,"Kolya (Kolja) (1996)","Comedy|Drama"
"2023",404,4,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller"
